"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"mmu-miR-423-3p_st",-2.02061564312677,6.74350320870871,-3.82519310427956,0.000761501071513991,0.00506910636616852,-0.954521996611786
"dme-miR-962_st",1.49863664992462,3.04581707425414,3.82370504279996,0.000764412511764287,0.005083637381494,-0.958211511898041
"mml-miR-582-5p_st",1.08284549459664,2.06769837592088,3.82341310871557,0.000764984972570307,0.005083637381494,-0.95893529317964
"HBII-85-10_st",1.59327850779838,3.16054596806775,3.82095364658493,0.000769824550302266,0.0051114518781752,-0.965032382914545
"hsa-miR-98_st",-1.47200459595534,3.55832620744893,-3.81511401891332,0.000781436267135278,0.00517974930251246,-0.979504972068018
"bta-miR-31_st",-5.28889566855903,6.46175906165929,-3.81465755986939,0.000782351124325571,0.00518141867508842,-0.980635992573299
"dps-miR-289_st",2.54411723899175,7.48412996787661,3.81094359464956,0.000789834053927712,0.00522654795211268,-0.989837204502649
"ACA32_st",1.03450694402775,2.68132437004125,3.8105268296613,0.000790678131412894,0.00522718999173509,-0.990869579401418
"ENSG00000212523_x_st",2.80808272100431,8.00841303836183,3.81023544016411,0.000791268811288882,0.00522718999173509,-0.991591367352757
"mml-miR-145_st",-4.22194968103757,6.9264619970075,-3.80968825950815,0.000792379180825904,0.00523010413695477,-0.992946725464957
"ebv-miR-BART16_st",-1.2999512855465,2.70583364958736,-3.80489390697003,0.000802173844280849,0.00528775016889673,-1.00482009700013
"gga-miR-106_st",-4.44944770707232,5.6031786404382,-3.80475179126926,0.000802465988523547,0.00528775016889673,-1.00517199173018
"hsa-miR-633_st",1.46204183360866,2.4963074859639,3.80386924666242,0.000804282558120323,0.00529525542688317,-1.00735719629062
"ptr-miR-1224-3p_st",1.60300059105026,2.85606355530013,3.80233517516961,0.000807449804529524,0.00530917283352373,-1.0111552839446
"ptc-miR171h_st",1.68780865440494,2.6811850387738,3.80218759199537,0.00080775515023157,0.00530917283352373,-1.0115206524585
"hsa-miR-1266_st",-1.1225242710553,2.86111853306946,-3.80029613411983,0.000811678583142506,0.00533047741786444,-1.01620296557945
"ptc-miR169c_st",1.5818592921297,3.89722590882299,3.79950244591579,0.000813330492751533,0.00533684114261396,-1.01816756270341
"gga-miR-34a_st",-4.1692660783553,5.57339777059206,-3.79876878901409,0.000814860395435659,0.00534239428718932,-1.01998347005593
"mmu-miR-1192_st",3.47054009421747,5.75757030225536,3.79709180501845,0.000818368050792759,0.00535471139241923,-1.02413390307707
"smo-miR1109_st",2.48595596859182,4.20667830514859,3.79690346156679,0.000818762923550648,0.00535471139241923,-1.02460001153682
"xtr-miR-19b_st",-3.55563356178665,6.09507143767575,-3.79688833742023,0.000818794640299549,0.00535471139241923,-1.02463744019671
"ame-miR-931_st",1.50628845508426,4.21402126871666,3.79607554775357,0.000820500912310274,0.00536089380158743,-1.02664884330868
"smo-miR171d_st",1.17614532435552,2.46717993855831,3.79578488160772,0.000821111948880378,0.00536089380158743,-1.02736812463732
"ppy-miR-29a_st",-4.93489206491643,6.1578351106681,-3.79302893453457,0.000826927735100851,0.00538985842353057,-1.03418725949312
"aga-miR-10_st",-1.86221874918986,3.14218821390712,-3.7912430502974,0.000830718009528752,0.005410051037056,-1.03860543644713
"gma-miR398a_st",1.61825429124066,2.43170672483368,3.79091028106954,0.000831426146090937,0.00541015431448849,-1.03942862798165
"mmu-miR-706_st",3.82925993583353,7.21272893295,3.79004822064103,0.000833263378144823,0.00541759841946904,-1.04156107054095
"sme-miR-10_st",-1.66784025173721,3.32237014623821,-3.78921144791307,0.0008350505294667,0.00542470481112407,-1.04363083719472
"hsa-miR-720_st",4.84094865025128,7.5510342948295,3.78866591927706,0.000836217677570137,0.00542777504170317,-1.04498014315624
"cbr-miR-230_st",1.52491308012669,3.26067741184277,3.78619395031391,0.000841526513582951,0.0054577009988803,-1.05109364471548
"sbi-miR169d_st",1.42293708919142,2.16000704342658,3.78570895223954,0.000842571979007376,0.00545995026197565,-1.05229298386629
"cel-miR-259_st",2.60785080315419,3.01167110650575,3.78320534639083,0.000847989085752549,0.00549050099847238,-1.05848343580943
"U59B_st",-1.63482673545852,5.47043414032711,-3.78056397340407,0.000853741350022191,0.00552316941260217,-1.06501334971133
"mmu-miR-31_st",-4.80831795259887,6.86858441215149,-3.77852202322344,0.000858214455379215,0.00554751527608649,-1.07006055584023
"sbi-miR166b_st",1.02550831235166,2.63932302904668,3.7775556271338,0.000860339460090475,0.00555529668589761,-1.0724489985212
"rno-miR-187_st",-4.04747987098409,4.45761971533592,-3.77732835396662,0.000860839959900449,0.00555529668589761,-1.07301067915775
"zma-miR169d_st",1.36492888168965,3.17915414166601,3.77582025855312,0.000864168328130773,0.00557217449203134,-1.07673754166059
"hsa-miR-409-3p_st",1.22372383588511,3.39997074649628,3.77167431651776,0.000873383659911196,0.00562695243380544,-1.08698109094246
"dre-miR-19b_st",-4.11707124741827,5.58882919657721,-3.77012465916323,0.000876852844075507,0.00564385439523783,-1.09080911539636
"hsa-miR-99a_st",-3.15786030489713,7.59384160516463,-3.7698578749707,0.000877451451083041,0.00564385439523783,-1.09146809339534
"ppy-miR-31_st",-5.17365435116761,6.30730520514178,-3.76650765636344,0.000885002856746421,0.00568774451108,-1.09974232553898
"ptr-miR-31_st",-5.27244361328239,6.23594677394653,-3.76616405100135,0.000885780941093493,0.00568806742370226,-1.10059083547625
"dme-miR-125_st",-2.30321927540216,9.5569180945046,-3.76565827786858,0.000886927471115565,0.0056907538479213,-1.1018397695074
"bta-miR-151_st",-2.67502196618137,5.07306186658731,-3.76359776673259,0.000891613485618578,0.00571144212304032,-1.10692743573545
"tni-miR-140_st",-1.38980139839496,2.63286355741743,-3.76267081018362,0.00089372948517679,0.00572030788423965,-1.10921596399015
"cfa-miR-135_st",-2.20927770906659,3.73036224339288,-3.76217222422524,0.000894869663821634,0.00572291851290186,-1.11044684085517
"bta-miR-532_st",-3.20526044674315,4.99244302812017,-3.75969973921517,0.000900544925343177,0.00575450416317002,-1.11655009717739
"hsa-miR-429_st",-1.2673710171065,2.16686703593657,-3.75484704413513,0.000911786503474695,0.00581682573441203,-1.12852565190589
"ptr-miR-27a_st",-3.05991980249524,5.45277780383223,-3.75380559529909,0.00091421696959392,0.00582757391303139,-1.13109520434506
"lla-miR-29a_st",-4.97107344617157,6.21171383217319,-3.75231703795587,0.000917701906318354,0.00584502069916702,-1.13476756260079
"hsa-miR-508-5p_st",1.91540682445303,4.68283627175846,3.75065638370641,0.000921605127362254,0.00586510103447558,-1.13886402270634
"bmo-miR-277_st",1.37338357728996,3.28991020489381,3.74737945646728,0.000929355085861955,0.00590000812023654,-1.1469460027146
"mdo-miR-34a_st",-4.16483847691488,5.58872218331037,-3.74432626793677,0.000936633405128224,0.00594138803658853,-1.15447441844602
"sla-miR-29a_st",-4.64434438157349,6.38772934472748,-3.74148834842605,0.000943448670927417,0.00597976590697305,-1.16147051361922
"ppa-miR-31_st",-5.39658049620306,6.14271705353725,-3.73910887189083,0.000949200448660152,0.00601134643944821,-1.16733531410428
"rno-miR-106b_st",-3.62259019793358,6.43488379928259,-3.73862349568053,0.000950377937405244,0.00601393002495707,-1.16853151514108
"cbr-lin-4_st",1.33654603813361,3.41480225187172,3.73760070607693,0.000952863844542606,0.00602478231804245,-1.17105202077681
"ptc-miR162b_st",1.52211284442202,3.63649004029542,3.73577128661423,0.000957326190243073,0.00604321823646981,-1.17555986198781
"ptr-miR-29a_st",-4.69945798120268,6.44101838077875,-3.73144503294705,0.000967960530115943,0.00610541690303155,-1.1862176634037
"mne-miR-31_st",-5.18813582244308,6.32453361302266,-3.73000139490296,0.000971534834326279,0.00612301994375796,-1.18977332365761
"mml-miR-548d-3p_st",1.04752449405604,2.00938455462684,3.72797989910611,0.000976561610368201,0.00614974132556607,-1.19475159239238
"lca-miR-125b_st",-2.60064534937407,9.29087558116055,-3.72110215465732,0.000993855910250829,0.00624355622074778,-1.21168350378397
"cel-miR-787_st",1.33721931759329,2.95493046031829,3.719020723669,0.000999148651071228,0.00627176442419409,-1.21680591938543
"cfa-miR-98_st",-1.66783054372445,3.14063924128207,-3.71867713374177,0.00100002499681523,0.00627222740779375,-1.21765141867024
"hsa-miR-106b_st",-3.7591937518162,6.38685773566412,-3.71788202410476,0.00100205585903207,0.00627992505079043,-1.21960792404272
"ENSG00000212553_x_st",1.2632338488787,3.52750132840299,3.7165211126458,0.00100554127098878,0.00628677794629557,-1.22295640844345
"ggo-miR-19a_st",-1.30665818648383,2.30839257236746,-3.71434526390255,0.00101113850450065,0.00631658466240815,-1.22830930171559
"ppt-miR1053-5p_st",2.83122797735496,3.43912228935191,3.7123095910547,0.00101640278222782,0.00634439915583897,-1.23331653728898
"hsa-miR-23a-star_st",-1.85815317409934,3.37918952953894,-3.71143265509305,0.00101867881837093,0.00635353149686257,-1.23547333554146
"hsa-miR-1264_st",1.26446729147981,2.83262712081338,3.71020335280725,0.00102187780999304,0.00636332676103237,-1.2384965243997
"mml-miR-497_st",-3.16498014373492,3.20722883833083,-3.70908275302343,0.00102480250175278,0.00637645824139963,-1.24125213575618
"mmu-miR-719_st",2.47624699386307,4.53476679988781,3.70794530305033,0.00102777955841768,0.00638989439063976,-1.2440489399282
"mml-miR-654-3p_st",1.0956238912799,3.19660917809295,3.70508795124998,0.0010352955551584,0.00641626753314919,-1.25107362212767
"ggo-miR-29a_st",-4.68009388404835,6.34461029816519,-3.70508414150443,0.00103530561219464,0.00641626753314919,-1.25108298719768
"fru-miR-125b_st",-2.25775219658673,9.61570085670264,-3.70385807915436,0.0010385471707256,0.00642616479748266,-1.25409673556511
"hsa-miR-151-3p_st",-2.52002277034536,5.11568479189245,-3.70301358248342,0.00104078569700859,0.00643492106180548,-1.25617240228081
"rno-miR-296-star_st",1.8948029413573,3.30815237915729,3.70258111747524,0.00104193387105149,0.00643598032574193,-1.25723529443066
"rno-miR-22_st",-4.07605746401534,5.56367774133318,-3.70232888596666,0.00104260410651174,0.00643598032574193,-1.25785520073599
"ppa-miR-29a_st",-4.78479957287103,6.33729619603592,-3.7011739780709,0.00104567835271026,0.00644986292535966,-1.26069344910072
"ath-miR837-3p_st",3.69645546946244,8.06395543080872,3.69910344845093,0.00105121213482428,0.00647888236092409,-1.26578125065458
"dme-miR-274_st",1.48810794443978,2.70110694700874,3.69596009771133,0.00105966805359073,0.00652071325890674,-1.27350367248816
"cbr-miR-55_st",1.50195369129971,4.61201334270983,3.69089392135648,0.00107343696566732,0.00659505494236645,-1.28594600538479
"hsa-miR-30c-1-star_st",-1.02765430667745,1.89884622817176,-3.68838563055619,0.00108031872078343,0.00662691585786695,-1.29210444190404
"cfa-miR-1839_st",-1.7945436222454,3.82901701384783,-3.68695707373526,0.00108425740361884,0.00664586008571076,-1.29561133770641
"xtr-miR-99_st",-3.69879525634277,7.25702301792874,-3.68552159104537,0.00108822934392798,0.00666011015902834,-1.29913483778782
"tae-miR1137_st",1.03980804160016,2.21997259323546,3.68550089462247,0.00108828671440553,0.00666011015902834,-1.29918563579399
"dre-miR-152_st",-1.1805164939418,2.58422355001054,-3.68491135992319,0.00108992214856025,0.00666489952347286,-1.30063257500302
"hsa-miR-31_st",-4.93025791594136,6.73542861958865,-3.68094226828583,0.00110099565121196,0.00672209454236054,-1.31037245798425
"age-miR-29a_st",-4.88036879447857,6.19075446861827,-3.68003917405155,0.00110353056466382,0.00673231175866334,-1.31258816238414
"age-miR-513c_st",1.60167868993749,2.59554824186346,3.67967860174314,0.00110454425761232,0.00673323976071786,-1.3134727672565
"cel-miR-124_st",1.1138889386558,2.13056838329597,3.6790096238824,0.00110642739990568,0.00673817948113653,-1.31511392729396
"mml-miR-31_st",-5.03481701242504,6.44308715736724,-3.67877840228836,0.00110707900880093,0.00673817948113653,-1.31568114794602
"lla-miR-99a_st",-3.68931130151859,7.22402304183496,-3.6761485926083,0.00111451659807809,0.00677816903811696,-1.32213172394351
"hsa-miR-362-5p_st",-2.66152819465945,3.87451573507675,-3.67320697700686,0.0011228939922342,0.00682380758111219,-1.32934551491309
"cfa-miR-19a_st",-1.36190738875993,2.26010997836251,-3.67213171729311,0.00112597156892406,0.00683719332645028,-1.33198197515699
"dme-miR-1005_st",2.59288107301616,2.81202938092629,3.66588569479446,0.00114401268252416,0.0069413502437316,-1.34729227596232
"hsa-miR-654-3p_st",1.4056958015439,3.1267919155983,3.66490774790024,0.00114686289539846,0.0069478554477046,-1.34968872982277
"cbr-miR-359_st",1.12201723835823,1.84477185984796,3.66190542436191,0.00115565660691913,0.00699570595125719,-1.35704472428932
"cfa-miR-106b_st",-3.76699035283979,6.36127180548347,-3.65956966546521,0.00116254356870445,0.0070319489082239,-1.36276633029161
"ssy-miR-513c_st",1.14262530772709,3.61019687698056,3.6575559612781,0.00116851317461993,0.00705713327639473,-1.36769816866182
"mne-miR-106b_st",-3.68844443086479,6.35921435139711,-3.65530090381955,0.00117523386922142,0.00709224145788837,-1.37322015385395
"aga-miR-210_st",-2.07698021110095,3.040589120163,-3.65496334379094,0.00117624313985321,0.00709285504471668,-1.37404665352293
"mmu-miR-146b-star_st",-1.22298741493289,2.43053391578731,-3.6543621948211,0.00117804261493095,0.00709822901749063,-1.37551848171387
"ath-miR840_st",2.15488794821795,3.00682168395695,3.65263594890329,0.00118322493013743,0.00711847792842496,-1.37974454824073
"mml-miR-618_st",1.69437343238391,3.87846348870695,3.65168704499293,0.00118608309981242,0.00713018417310311,-1.3820673295342
"sme-miR-31b_st",-4.5194195319559,7.00054111968137,-3.64987534844487,0.00119155883326952,0.00715209852688273,-1.3865016018184
"ame-miR-125_st",-3.03411607170551,7.58316415266695,-3.64956986493252,0.00119248457001301,0.00715216186849707,-1.38724923214923
"osa-miR810_st",1.00151537051364,2.6053759249085,3.64771116080351,0.00119813236414363,0.00718052486639758,-1.39179775878147
"hsa-miR-532-5p_st",-3.18373911240881,4.99864863931207,-3.64689265191646,0.00120062774617907,0.00718996615815282,-1.39380055148569
"hsv1-miR-H1_st",1.72323569213998,3.40843713651389,3.64471133296776,0.0012073027663845,0.00722440361354892,-1.39913731589324
"ENSG00000201893_st",1.09214089979929,2.79666124485043,3.64435070506893,0.00120840980872397,0.00722549552806261,-1.40001952712652
"fru-miR-365_st",2.29130830235886,3.64822925229826,3.64203105980471,0.00121555433678358,0.00726265836541565,-1.40569349238477
"mmu-miR-582-3p_st",1.36498104427053,2.20906588912678,3.63960974991768,0.00122305605245929,0.00730189690601174,-1.41161497032177
"hsa-miR-455-3p_st",-2.53121257168666,4.23707569644977,-3.63894119085345,0.00122513534895904,0.00730872729169077,-1.41324976711794
"osa-miR171a_st",1.25301363027925,2.24177868813835,3.63782659943813,0.00122860954514367,0.00732386239153151,-1.41597502416523
"xtr-miR-98_st",-2.36229825973091,3.90995520721374,-3.63710949897501,0.00123084984729892,0.00733162466207398,-1.41772825319723
"cfa-miR-22_st",-3.92601283699294,5.72694264974961,-3.63652307565754,0.00123268486766125,0.00733696286425943,-1.41916191358289
"mne-miR-99a_st",-3.67716118361851,7.22214790420435,-3.63509926011255,0.00123715137193939,0.00735080340999887,-1.42264249950834
"odi-let-7d_st",-1.38608091150225,4.24958012728253,-3.6346207764245,0.00123865592272123,0.00735080340999887,-1.42381208309451
"bta-miR-145_st",-4.03493655427832,7.06949788015637,-3.63460108325765,0.00123871788450269,0.00735080340999887,-1.42386021916637
"rno-miR-328_st",-1.67823135997523,2.94236573400957,-3.63458368493428,0.00123877262840288,0.00735080340999887,-1.42390274587889
"mmu-miR-199a-5p_st",-2.66757063192091,3.55951023944731,-3.63419571383257,0.00123999399580635,0.00735246819212945,-1.42485104736506
"mne-miR-29a_st",-4.88185129428758,6.25562290788462,-3.6292824886485,0.00125556348977046,0.0074391422839698,-1.43685757121697
"ppa-miR-106b_st",-3.67560400144993,6.42864349780602,-3.62734174566407,0.00126176601025351,0.00746678511992575,-1.44159882958155
"cel-miR-63_st",1.43998898118277,2.16227974684537,3.62656547046552,0.00126425532506411,0.00746678511992575,-1.44349506217993
"osa-miR811b_st",1.11284966582354,2.53834940925102,3.62648248081254,0.00126452173538163,0.00746678511992575,-1.44369777635205
"U81_x_st",-1.27903273840789,3.64075680691802,-3.62640848105616,0.00126475933294275,0.00746678511992575,-1.44387853021097
"mmu-miR-93-star_st",-2.05943491184545,3.88344823361556,-3.62603422808513,0.00126596164861185,0.00746678511992575,-1.44479267362003
"ppa-miR-27a_st",-2.84929109371025,5.59669322691641,-3.62437688278846,0.00127129943545902,0.00748763063785424,-1.44884052750206
"dre-let-7i_st",-3.34112580091969,5.70596526239569,-3.62409100221514,0.00127222238843045,0.00748763063785424,-1.44953869690458
"dps-miR-8_st",-1.35638603381922,2.55079378482077,-3.62382818328967,0.00127307146562975,0.00748763063785424,-1.45018053091394
"hsa-miR-548g_st",1.23468108081413,2.43431542108889,3.62374869992541,0.0012733283579921,0.00748763063785424,-1.45037463561035
"spike_in-control-30_st",1.48589027555094,2.79635091036026,3.6231123624089,0.00127538684514725,0.00749409638708702,-1.45192857536307
"hsa-miR-19a_st",-1.22959041929425,2.2440225489395,-3.62103351510926,0.00128213439809046,0.00752808438848757,-1.45700454823115
